year,icpsr,state,stateabbr,chamber,district,party,adjusted.ada,adjusted.member.mean.ada,fullname
2009,15444,NEW YORK,NY,1,28,1,88.72245394,97.60050047,"SLAUGHTER, LOUISE MCINTOS"
2009,20937,NEW YORK,NY,1,29,1,79.45037426,79.45037426,"MASSA, ERIC"
2009,20340,NORTH CAROLINA,NC,1,1,1,93.35849379,93.56143645,"BUTTERFIELD, G. K."
2009,29745,NORTH CAROLINA,NC,1,2,1,93.35849379,85.41984389,"ETHERIDGE, BOB"
2009,29546,NORTH CAROLINA,NC,1,3,2,19.18185628,31.26717112,"JONES, WALTER B. JR."
2009,15438,NORTH CAROLINA,NC,1,4,1,97.99453363,92.29490282,"PRICE, DAVID E."
2009,20521,NORTH CAROLINA,NC,1,5,2,5.273736747,8.132258033,"FOXX, VIRGINIA"
2009,15092,NORTH CAROLINA,NC,1,6,2,9.909776591,12.30441144,"COBLE, HOWARD"
2009,29746,NORTH CAROLINA,NC,1,7,1,51.63413519,54.27251283,"MCINTYRE, MIKE"
2009,20938,NORTH CAROLINA,NC,1,8,1,74.81433441,61.29532474,"KISSELL, LARRY"
2009,29549,NORTH CAROLINA,NC,1,9,2,5.273736747,8.089454409,"MYRICK, SUE WILKINS"
2009,20522,NORTH CAROLINA,NC,1,10,2,5.273736747,8.209721251,"MCHENRY, PATRICK T."
2009,20737,NORTH CAROLINA,NC,1,11,1,65.54225472,65.67811099,"SHULER, HEATH"
2009,29383,NORTH CAROLINA,NC,1,12,1,93.35849379,100.0833919,"WATT, MELVIN L."
2009,20341,NORTH CAROLINA,NC,1,13,1,97.99453363,97.92248601,"MILLER, BRAD"
2009,29384,NORTH DAKOTA,ND,1,1,1,84.0864141,83.73371974,"POMEROY, EARL"
2009,20939,OHIO,OH,1,1,1,84.0864141,83.99692323,"DRIEHAUS, STEVE"
2009,20540,OHIO,OH,1,2,2,5.273736747,9.3094667,"SCHMIDT, JEAN"
2009,20342,OHIO,OH,1,3,2,37.72601566,17.00408327,"TURNER, MICHAEL R."
2009,20738,OHIO,OH,1,4,2,5.273736747,7.990156449,"JORDAN, JIM"
2009,20755,OHIO,OH,1,5,2,5.273736747,8.420503467,"LATTA, ROBERT E."
2009,20739,OHIO,OH,1,6,1,79.45037426,78.95213226,"WILSON, CHARLES A."
2009,20940,OHIO,OH,1,7,2,19.18185628,11.7720288,"AUSTRIA, STEVE"
2009,29137,OHIO,OH,1,8,2,5.273736747,6.499030092,"BOEHNER, JOHN A."
2009,15029,OHIO,OH,1,9,1,84.0864141,86.88908079,"KAPTUR, MARCIA"
2009,29748,OHIO,OH,1,10,1,74.81433441,92.39383244,"KUCINICH, DENNIS J."
2009,20941,OHIO,OH,1,11,1,97.99453363,102.0454702,"FUDGE, MARCIA L."
2009,20130,OHIO,OH,1,12,2,19.18185628,12.51394081,"TIBERI, PATRICK J."
2009,20740,OHIO,OH,1,13,1,97.99453363,97.3831086,"SUTTON, BETTY"
2009,29553,OHIO,OH,1,14,2,28.45393597,30.45238375,"LATOURETTE, STEVEN C."
2009,20942,OHIO,OH,1,15,1,97.99453363,98.03551201,"KILROY, MARY JO"
2009,20943,OHIO,OH,1,16,1,74.81433441,76.99937372,"BOCCIERI, JOHN"
2009,20343,OHIO,OH,1,17,1,93.35849379,92.47170049,"RYAN, TIM"
2009,20741,OHIO,OH,1,18,1,79.45037426,79.14015013,"SPACE, ZACHARY T."
2009,20131,OKLAHOMA,OK,1,1,2,5.273736747,7.71999925,"SULLIVAN, JOHN"
2009,20523,OKLAHOMA,OK,1,2,1,42.3620555,41.45184518,"BOREN, DAN"
2009,29393,OKLAHOMA,OK,1,3,2,5.273736747,7.603392175,"LUCAS, FRANK D."
2009,20344,OKLAHOMA,OK,1,4,2,5.273736747,6.798300043,"COLE, TOM"
2009,20742,OKLAHOMA,OK,1,5,2,5.273736747,5.105984321,"FALLIN, MARY"
2009,29931,OREGON,OR,1,1,1,97.99453363,95.35011262,"WU, DAVID"
2009,29932,OREGON,OR,1,2,2,19.18185628,15.71828507,"WALDEN, GREG"
2009,29588,OREGON,OR,1,3,1,88.72245394,96.56117738,"BLUMENAUER, EARL"
2009,15410,OREGON,OR,1,4,1,93.35849379,96.74866622,"DEFAZIO, PETER A."
2009,20944,OREGON,OR,1,5,1,79.45037426,78.49187775,"SCHRADER, KURT"
2009,29777,PENNSYLVANIA,PA,1,1,1,97.99453363,96.69122907,"BRADY, ROBERT A."
2009,29559,PENNSYLVANIA,PA,1,2,1,97.99453363,98.00860542,"FATTAH, CHAKA"
2009,20945,PENNSYLVANIA,PA,1,3,1,74.81433441,84.08390273,"DAHLKEMPER, KATHY"
2009,20743,PENNSYLVANIA,PA,1,4,1,70.17829457,73.1467494,"ALTMIRE, JASON"
2009,20946,PENNSYLVANIA,PA,1,5,2,19.18185628,11.62713456,"THOMPSON, GLENN"
2009,20345,PENNSYLVANIA,PA,1,6,2,23.81789612,25.44841152,"GERLACH, JIM"
2009,20744,PENNSYLVANIA,PA,1,7,1,93.35849379,92.52866295,"SESTAK, JOE"
2009,20745,PENNSYLVANIA,PA,1,8,1,88.72245394,87.59466636,"MURPHY, PATRICK J."
2009,20134,PENNSYLVANIA,PA,1,9,2,9.909776591,10.06040673,"SHUSTER, BILL"
2009,20746,PENNSYLVANIA,PA,1,10,1,65.54225472,75.7078245,"CARNEY, CHRISTOPHER P."
2009,15104,PENNSYLVANIA,PA,1,11,1,84.0864141,78.58972194,"KANJORSKI, PAUL E."
2009,14072,PENNSYLVANIA,PA,1,12,1,84.0864141,60.29602856,"MURTHA, JOHN P."
2009,20525,PENNSYLVANIA,PA,1,13,1,97.99453363,87.46275541,"SCHWARTZ, ALLYSON Y."
2009,29561,PENNSYLVANIA,PA,1,14,1,93.35849379,89.93617232,"DOYLE, MIKE F."
2009,20526,PENNSYLVANIA,PA,1,15,2,23.81789612,25.2533548,"DENT, CHARLIE"
2009,29752,PENNSYLVANIA,PA,1,16,2,9.909776591,7.201396418,"PITTS, JOSEPH R."
2009,29396,PENNSYLVANIA,PA,1,17,1,74.81433441,68.97866757,"HOLDEN, TIM"
2009,20346,PENNSYLVANIA,PA,1,18,2,19.18185628,20.57139523,"MURPHY, TIM"
2009,20135,PENNSYLVANIA,PA,1,19,2,33.08997581,26.47332208,"PLATTS, TODD RUSSELL"
2009,29564,RHODE ISLAND,RI,1,1,1,88.72245394,95.02660057,"KENNEDY, PATRICK J."
2009,20136,RHODE ISLAND,RI,1,2,1,93.35849379,90.11295621,"LANGEVIN, JAMES R."
2009,20137,SOUTH CAROLINA,SC,1,1,2,5.273736747,7.843355277,"BROWN, HENRY E. JR."
2009,20138,SOUTH CAROLINA,SC,1,2,2,5.273736747,9.862830672,"WILSON, JOE"
2009,20347,SOUTH CAROLINA,SC,1,3,2,5.273736747,6.0932848,"BARRETT, J. GRESHAM"
2009,39300,SOUTH CAROLINA,SC,1,4,2,5.273736747,10.24841662,"INGLIS, BOB"
2009,15064,SOUTH CAROLINA,SC,1,5,1,93.35849379,76.45901025,"SPRATT, JOHN M., JR."
2009,39301,SOUTH CAROLINA,SC,1,6,1,97.99453363,92.83745992,"CLYBURN, JAMES E."
2009,20349,SOUTH DAKOTA,SD,1,1,1,65.54225472,70.13963829,"HERSETH, STEPHANIE"
2009,20947,TENNESSEE,TN,1,1,2,9.909776591,11.02478881,"ROE, PHIL"
2009,15455,TENNESSEE,TN,1,2,2,14.54581644,20.93250509,"DUNCAN, JOHN J., JR."
2009,29567,TENNESSEE,TN,1,3,2,9.909776591,13.48693728,"WAMP, ZACH"
2009,20350,TENNESSEE,TN,1,4,1,51.63413519,63.20309663,"DAVIS, LINCOLN"
2009,15019,TENNESSEE,TN,1,5,1,88.72245394,70.34833765,"COOPER, JIM"
2009,15100,TENNESSEE,TN,1,6,1,74.81433441,73.88237907,"GORDON, BART J."
2009,20351,TENNESSEE,TN,1,7,2,5.273736747,7.216938328,"BLACKBURN, MARSHA"
2009,15628,TENNESSEE,TN,1,8,1,74.81433441,60.98543821,"TANNER, JOHN S."
2009,20748,TENNESSEE,TN,1,9,1,97.99453363,104.4442987,"COHEN, STEVE"
2009,20527,TEXAS,TX,1,1,2,5.273736747,13.35440963,"GOHMERT, LOUIE"
2009,20528,TEXAS,TX,1,2,2,9.909776591,10.06361122,"POE, TED"
2009,29143,TEXAS,TX,1,3,2,5.273736747,6.526611485,"JOHNSON, SAM"
2009,94828,TEXAS,TX,1,4,2,14.54581644,12.2406403,"HALL, RALPH M."
2009,20352,TEXAS,TX,1,5,2,5.273736747,6.760151967,"HENSARLING, JEB"
2009,15085,TEXAS,TX,1,6,2,9.909776591,10.236189,"BARTON, JOE L."
2009,20139,TEXAS,TX,1,7,2,5.273736747,7.657598252,"CULBERSON, JOHN ABNEY"
2009,29760,TEXAS,TX,1,8,2,5.273736747,7.769090764,"BRADY, KEVIN"
2009,20529,TEXAS,TX,1,9,1,97.99453363,96.66022334,"GREEN, AL"
2009,20530,TEXAS,TX,1,10,2,5.273736747,9.759335815,"MCCAUL, MICHAEL"
2009,20531,TEXAS,TX,1,11,2,5.273736747,5.87935265,"CONAWAY, K. MICHAEL"
2009,29762,TEXAS,TX,1,12,2,5.273736747,7.482864744,"GRANGER, KAY"
2009,29572,TEXAS,TX,1,13,2,5.273736747,7.307448447,"THORNBERRY, WILLIAM M. (M"
2009,14290,TEXAS,TX,1,14,2,9.909776591,31.27460688,"PAUL, RON"
2009,29763,TEXAS,TX,1,15,1,88.72245394,83.71647013,"HINOJOSA, RUBEN"
2009,29764,TEXAS,TX,1,16,1,93.35849379,82.21724385,"REYES, SILVESTRE"
2009,29144,TEXAS,TX,1,17,1,74.81433441,70.63585457,"EDWARDS, CHET"
2009,29573,TEXAS,TX,1,18,1,93.35849379,98.34385228,"JACKSON-LEE, SHEILA"
2009,20353,TEXAS,TX,1,19,2,5.273736747,7.512255377,"NEUGEBAUER, RANDY"
2009,29943,TEXAS,TX,1,20,1,97.99453363,93.53090593,"GONZALEZ, CHARLES A."
2009,15445,TEXAS,TX,1,21,2,9.909776591,8.465454526,"SMITH, LAMAR S."
2009,20948,TEXAS,TX,1,22,2,5.273736747,8.161638429,"OLSON, PETE"
2009,29771,TEXAS,TX,1,23,1,88.72245394,91.62485613,"RODRIGUEZ, CIRO D."
2009,20532,TEXAS,TX,1,24,2,9.909776591,9.022380798,"MARCHANT, KENNY"
2009,29571,TEXAS,TX,1,25,1,93.35849379,96.78369236,"DOGGETT, LLOYD"
2009,20355,TEXAS,TX,1,26,2,5.273736747,11.46168141,"BURGESS, MICHAEL C."
2009,15049,TEXAS,TX,1,27,1,84.0864141,65.76791925,"ORTIZ, SOLOMON P."
2009,20533,TEXAS,TX,1,28,1,84.0864141,60.38482189,"CUELLAR, HENRY"
2009,39304,TEXAS,TX,1,29,1,97.99453363,88.109796,"GREEN, GENE"
2009,39305,TEXAS,TX,1,30,1,93.35849379,95.39065763,"JOHNSON, EDDIE BERNICE"
2009,20356,TEXAS,TX,1,31,2,5.273736747,5.977494439,"CARTER, JOHN R."
2009,29759,TEXAS,TX,1,32,2,5.273736747,6.415679177,"SESSIONS, PETE"
2009,20357,UTAH,UT,1,1,2,5.273736747,9.770750083,"BISHOP, ROB"
2009,20140,UTAH,UT,1,2,1,56.27017503,59.04290133,"MATHESON, JIM"
2009,20949,UTAH,UT,1,3,2,5.273736747,12.45215224,"CHAFFETZ, JASON"
2009,20750,VERMONT,VT,1,1,1,88.72245394,99.39002482,"WELCH, PETER"
2009,20756,VIRGINIA,VA,1,1,2,9.909776591,13.00058674,"WITTMAN, ROBERT J."
2009,20950,VIRGINIA,VA,1,2,1,70.17829457,60.51229577,"NYE, GLENN"
2009,39307,VIRGINIA,VA,1,3,1,93.35849379,98.86560188,"SCOTT, ROBERT C."
2009,20143,VIRGINIA,VA,1,4,2,5.273736747,11.14138571,"FORBES, J. RANDY"
2009,20951,VIRGINIA,VA,1,5,1,70.17829457,74.68135379,"PERRIELLO, TOM"
2009,39308,VIRGINIA,VA,1,6,2,5.273736747,8.959188034,"GOODLATTE, ROBERT W."
2009,20144,VIRGINIA,VA,1,7,2,5.273736747,6.042019938,"CANTOR, ERIC"
2009,29149,VIRGINIA,VA,1,8,1,84.0864141,86.9505396,"MORAN, JAMES P. JR."
2009,15010,VIRGINIA,VA,1,9,1,74.81433441,80.74394013,"BOUCHER, FREDERICK C."
2009,14869,VIRGINIA,VA,1,10,2,14.54581644,16.95079025,"WOLF, FRANK R."
2009,20952,VIRGINIA,VA,1,11,1,93.35849379,86.30902407,"CONNOLLY, GERALD E."
2009,29937,WASHINGTON,WA,1,1,1,97.99453363,91.94131267,"INSLEE, JAY"
2009,20145,WASHINGTON,WA,1,2,1,97.99453363,88.84105733,"LARSEN, RICK"
2009,29938,WASHINGTON,WA,1,3,1,74.81433441,86.98456641,"BAIRD, BRIAN"
2009,29580,WASHINGTON,WA,1,4,2,5.273736747,7.464358802,"HASTINGS, RICHARD ""DOC"""
2009,20535,WASHINGTON,WA,1,5,2,5.273736747,9.709230744,"MCMORRIS RODGERS, CATHY"
2009,14413,WASHINGTON,WA,1,6,1,97.99453363,82.93813776,"DICKS, NORMAN D."
2009,15613,WASHINGTON,WA,1,7,1,93.35849379,100.1795146,"MCDERMOTT, JIM"
2009,20536,WASHINGTON,WA,1,8,2,46.99809535,28.50178891,"REICHERT, DAVE"
2009,29768,WASHINGTON,WA,1,9,1,93.35849379,86.9793565,"SMITH, ADAM"
2009,15083,WEST VIRGINIA,WV,1,1,1,84.0864141,69.53966414,"MOLLOHAN, ALAN B."
2009,20146,WEST VIRGINIA,WV,1,2,2,33.08997581,23.80295243,"CAPITO, SHELLEY MOORE"
2009,14448,WEST VIRGINIA,WV,1,3,1,84.0864141,79.75354513,"RAHALL, NICK JOE, II."
2009,29939,WISCONSIN,WI,1,1,2,5.273736747,11.35990275,"RYAN, PAUL D."
2009,29940,WISCONSIN,WI,1,2,1,93.35849379,98.2065289,"BALDWIN, TAMMY"
2009,29769,WISCONSIN,WI,1,3,1,88.72245394,88.09836472,"KIND, RON"
2009,20537,WISCONSIN,WI,1,4,1,97.99453363,102.192,"MOORE, GWEN"
2009,14657,WISCONSIN,WI,1,5,2,5.273736747,17.37206504,"SENSENBRENNER, FRANK JAME"
2009,14675,WISCONSIN,WI,1,6,2,14.54581644,25.06430425,"PETRI, THOMAS E."
2009,12036,WISCONSIN,WI,1,7,1,93.35849379,98.71365011,"OBEY, DAVID R."
2009,20751,WISCONSIN,WI,1,8,1,93.35849379,93.70941779,"KAGEN, STEVE"
2009,20953,WYOMING,WY,1,1,2,5.273736747,13.99753217,"LUMMIS, CYNTHIA M."
2009,49700,ALABAMA,AL,2,0,2,2.730072953,6.797992754,"SESSIONS, JEFF"
2009,94659,ALABAMA,AL,2,0,2,7.352665961,10.33955758,"SHELBY, RICHARD CRAIG"
2009,40300,ALASKA,AK,2,0,2,30.465631,26.49997586,"MURKOWSKI, LISA"
2009,40900,ALASKA,AK,2,0,1,90.55934011,66.99350186,"BEGICH, MARK"
2009,15039,ARIZONA,AZ,2,0,2,11.97525897,15.22662262,"MCCAIN, JOHN S"
2009,15429,ARIZONA,AZ,2,0,2,2.730072953,5.39968142,"KYL, JON"
2009,29305,ARKANSAS,AR,2,0,1,85.9367471,77.06995047,"LAMBERT, BLANCHE"
2009,40301,ARKANSAS,AR,2,0,1,81.31415409,70.1224824,"PRYOR,  MARK"
2009,15011,CALIFORNIA,CA,2,0,1,90.55934011,91.24954676,"BOXER, BARBARA"
2009,49300,CALIFORNIA,CA,2,0,1,90.55934011,85.60497497,"FEINSTEIN, DIANNE"
2009,29906,COLORADO,CO,2,0,1,85.9367471,91.61120672,"UDALL, MARK"
2009,40910,COLORADO,CO,2,0,1,85.9367471,85.73780189,"BENNET, MICHAEL"
2009,14213,CONNECTICUT,CT,2,0,1,85.9367471,85.36345125,"DODD, CHRISTOPHER J."
2009,15704,CONNECTICUT,CT,2,0,1,85.9367471,75.54631995,"LIEBERMAN, JOSEPH I."
2009,15015,DELAWARE,DE,2,0,1,81.31415409,79.05964095,"CARPER, THOMAS"
2009,40901,DELAWARE,DE,2,0,1,81.31415409,81.31415409,"KAUFMAN, TED"
2009,14651,FLORIDA,FL,2,0,1,90.55934011,62.26719557,"NELSON, CLARENCE WILLIAM"
2009,29512,GEORGIA,GA,2,0,2,7.352665961,7.862938114,"CHAMBLISS, SAXBY"
2009,29909,GEORGIA,GA,2,0,2,2.730072953,10.09255193,"ISAKSON, JOHNNY"
2009,4812,HAWAII,HI,2,0,1,85.9367471,77.45590687,"INOUYE, DANIEL KEN"
2009,14400,HAWAII,HI,2,0,1,85.9367471,86.04172015,"AKAKA, DANIEL"
2009,29345,IDAHO,ID,2,0,2,7.352665961,9.319531181,"CRAPO, MICHAEL D."
2009,40902,IDAHO,ID,2,0,2,7.352665961,7.722443599,"RISCH, JAMES E."
2009,15021,ILLINOIS,IL,2,0,1,85.9367471,92.15069859,"DURBIN, RICHARD J."
2009,40903,ILLINOIS,IL,2,0,1,85.9367471,85.9367471,"BURRIS, ROLAND"
2009,14506,INDIANA,IN,2,0,2,30.465631,15.06625171,"LUGAR, RICHARD"
2009,49901,INDIANA,IN,2,0,1,72.06896807,78.54155253,"BAYH, EVAN"
2009,14226,IOWA,IA,2,0,2,16.59785198,16.3557636,"GRASSLEY, CHARLES E."
2009,14230,IOWA,IA,2,0,1,90.55934011,92.2897228,"HARKIN, TOM"
2009,14852,KANSAS,KS,2,0,2,2.730072953,9.777307869,"ROBERTS, PAT"
2009,29523,KANSAS,KS,2,0,2,2.730072953,7.691996711,"BROWNBACK, SAM"
2009,14921,KENTUCKY,KY,2,0,2,7.352665961,8.458241781,"MCCONNELL JR., MITCH"
2009,15406,KENTUCKY,KY,2,0,2,-1.892520055,7.26295598,"BUNNING, JIM"
2009,29918,LOUISIANA,LA,2,0,2,7.352665961,7.354142195,"VITTER, DAVID"
2009,49702,LOUISIANA,LA,2,0,1,81.31415409,74.48397671,"LANDRIEU, MARY L."
2009,14661,MAINE,ME,2,0,2,58.20118905,47.99496807,"SNOWE, OLYMPIA"
2009,49703,MAINE,ME,2,0,2,58.20118905,44.11059459,"COLLINS, SUSAN M."
2009,14440,MARYLAND,MD,2,0,1,85.9367471,92.99505548,"MIKULSKI, BARBARA"
2009,15408,MARYLAND,MD,2,0,1,85.9367471,93.887091,"CARDIN, BENJAMIN L."
2009,14920,MASSACHUSETTS,MA,2,0,1,85.9367471,86.83954138,"KERRY, JOHN F."
2009,14709,MICHIGAN,MI,2,0,1,85.9367471,91.5076567,"LEVIN, CARL MILTON"
2009,29732,MICHIGAN,MI,2,0,1,90.55934011,92.27740162,"STABENOW, DEBORAH ANN"
2009,40700,MINNESOTA,MN,2,0,1,90.55934011,88.99727668,"KLOBUCHAR, AMY"
2009,14009,MISSISSIPPI,MS,2,0,2,7.352665961,11.89386977,"COCHRAN, THAD"
2009,29534,MISSISSIPPI,MS,2,0,2,11.97525897,8.240128971,"WICKER, ROGER F."
2009,15501,MISSOURI,MO,2,0,2,11.97525897,13.39207532,"BOND, CHRISTOPHER"
2009,40701,MISSOURI,MO,2,0,1,85.9367471,78.27821834,"MCCASKILL, CLAIRE"
2009,14203,MONTANA,MT,2,0,1,76.69156108,78.25242391,"BAUCUS, MAX"
2009,40702,MONTANA,MT,2,0,1,81.31415409,83.06364238,"TESTER, JON"
2009,40103,NEBRASKA,NE,2,0,1,62.82378206,57.30254706,"NELSON, BEN"
2009,40905,NEBRASKA,NE,2,0,2,11.97525897,14.00700131,"JOHANNS, MIKE"
2009,15054,NEVADA,NV,2,0,1,85.9367471,77.71649146,"REID, HARRY M."
2009,29537,NEVADA,NV,2,0,2,2.730072953,9.872290355,"ENSIGN, JOHN E."
2009,14826,NEW HAMPSHIRE,NH,2,0,2,7.352665961,14.22283307,"GREGG, JUDD"
2009,40906,NEW HAMPSHIRE,NH,2,0,1,90.55934011,89.6853513,"SHAHEEN, JEAN"
2009,14914,NEW JERSEY,NJ,2,0,1,85.9367471,90.90994075,"LAUTENBERG, FRANK R."
2009,29373,NEW JERSEY,NJ,2,0,1,81.31415409,93.95030342,"MENENDEZ, ROBERT"
2009,14912,NEW MEXICO,NM,2,0,1,90.55934011,81.76966449,"BINGAMAN, JEFF"
2009,29924,NEW MEXICO,NM,2,0,1,90.55934011,95.66030368,"UDALL, TOM"
2009,14858,NEW YORK,NY,2,0,1,85.9367471,94.44497795,"SCHUMER, CHARLES E."
2009,20735,NEW YORK,NY,2,0,1,81.31415409,86.44285717,"GILLIBRAND, KIRSTEN E."
2009,29548,NORTH CAROLINA,NC,2,0,2,7.352665961,9.553001531,"BURR, RICHARD M."
2009,40907,NORTH CAROLINA,NC,2,0,1,85.9367471,79.57729373,"HAGEN, KAY"
2009,14812,NORTH DAKOTA,ND,2,0,1,76.69156108,82.97408022,"DORGAN, BYRON"
2009,15502,NORTH DAKOTA,ND,2,0,1,85.9367471,80.90835719,"CONRAD, KENT"
2009,29389,OHIO,OH,2,0,1,90.55934011,95.836779,"BROWN, SHERROD"
2009,49903,OHIO,OH,2,0,2,30.465631,20.67480981,"VOINOVICH, GEORGE"
2009,15424,OKLAHOMA,OK,2,0,2,2.730072953,7.445544872,"INHOFE, JAMES M"
2009,29555,OKLAHOMA,OK,2,0,2,2.730072953,7.298093606,"COBURN, TOM"
2009,14871,OREGON,OR,2,0,1,90.55934011,91.85554324,"WYDEN, RON"
2009,40908,OREGON,OR,2,0,1,90.55934011,93.70175681,"MERKLEY, JEFF"
2009,14910,PENNSYLVANIA,PA,2,0,2,67.44637507,53.06772249,"SPECTER, ARLEN"
2009,40703,PENNSYLVANIA,PA,2,0,1,81.31415409,84.22230125,"CASEY, ROBERT P., JR."
2009,94910,PENNSYLVANIA,PA,2,0,1,67.44637507,77.21578121,"SPECTER, ARLEN"
2009,29142,RHODE ISLAND,RI,2,0,1,85.9367471,93.43535173,"REED, JOHN F."
2009,40704,RHODE ISLAND,RI,2,0,1,85.9367471,91.05375016,"WHITEHOUSE, SHELDON"
2009,29566,SOUTH CAROLINA,SC,2,0,2,11.97525897,14.41067253,"GRAHAM, LINDSEY O."
2009,29936,SOUTH CAROLINA,SC,2,0,2,2.730072953,5.375631571,"DEMINT, JIM"
2009,15425,SOUTH DAKOTA,SD,2,0,1,85.9367471,80.3247928,"JOHNSON, TIM"
2009,29754,SOUTH DAKOTA,SD,2,0,2,7.352665961,10.71078798,"THUNE, JOHN"
2009,40304,TENNESSEE,TN,2,0,2,21.22044499,13.71921026,"ALEXANDER, LAMAR"
2009,40705,TENNESSEE,TN,2,0,2,7.352665961,13.68882975,"CORKER, BOB"
2009,40305,TEXAS,TX,2,0,2,2.730072953,6.823990385,"CORNYN, JOHN"
2009,49306,TEXAS,TX,2,0,2,21.22044499,11.69240394,"HUTCHISON, KAY BAILEY"
2009,14503,UTAH,UT,2,0,2,16.59785198,9.183624796,"HATCH, ORRIN"
2009,49307,UTAH,UT,2,0,2,7.352665961,10.58563655,"BENNETT, ROBERT F."
2009,14307,VERMONT,VT,2,0,1,85.9367471,91.99795042,"LEAHY, PATRICK"
2009,29147,VERMONT,VT,2,0,0,90.55934011,99.70966662,"SANDERS, BERNARD"
2009,40706,VIRGINIA,VA,2,0,1,90.55934011,82.84879882,"WEBB, JIM"
2009,40909,VIRGINIA,VA,2,0,1,85.9367471,78.39299002,"WARNER, MARK"
2009,39310,WASHINGTON,WA,2,0,1,85.9367471,89.02248569,"CANTWELL, MARIA"
2009,49308,WASHINGTON,WA,2,0,1,85.9367471,88.40982997,"MURRAY, PATTY"
2009,1366,WEST VIRGINIA,WV,2,0,1,53.57859604,60.71912227,"BYRD, ROBERT CARYLE"
2009,14922,WEST VIRGINIA,WV,2,0,1,76.69156108,83.39465606,"ROCKEFELLER,JOHN D."
2009,15703,WISCONSIN,WI,2,0,1,90.55934011,87.34925358,"KOHL, HERBERT"
2009,49309,WISCONSIN,WI,2,0,1,85.9367471,91.84909539,"FEINGOLD, RUSSELL D."
2009,40707,WYOMING,WY,2,0,2,2.730072953,6.573629471,"BARRASSO, JOHN"
2009,49706,WYOMING,WY,2,0,2,7.352665961,8.207674771,"ENZI, MICHAEL B."
2010,20300,ALABAMA,AL,1,1,2,8.339122888,7.517939014,"BONNER, JO"
2010,20900,ALABAMA,AL,1,2,1,17.78516157,20.80152885,"BRIGHT, BOBBY"
2010,20301,ALABAMA,AL,1,3,2,13.06214223,15.11234547,"ROGERS, MIKE D."
2010,29701,ALABAMA,AL,1,4,2,8.339122888,11.79854611,"ADERHOLT, ROBERT B."
2010,29301,ALABAMA,AL,1,6,2,8.339122888,10.26436724,"BACHUS, SPENCER"
2010,20302,ALABAMA,AL,1,7,1,60.29233565,79.17368741,"DAVIS, ARTUR"
2010,14066,ALASKA,AK,1,1,2,17.78516157,20.40048177,"YOUNG, DONALD"
2010,20902,ARIZONA,AZ,1,1,1,65.01535499,67.50296897,"KIRKPATRICK, ANN"
2010,20304,ARIZONA,AZ,1,2,2,13.06214223,8.617052977,"FRANKS, TRENT"
2010,29501,ARIZONA,AZ,1,3,2,13.06214223,7.765915498,"SHADEGG, JOHN B."
2010,29101,ARIZONA,AZ,1,4,1,88.63045171,98.08795107,"PASTOR, ED"
2010,20700,ARIZONA,AZ,1,5,1,65.01535499,69.26634201,"MITCHELL, HARRY E."
2010,20100,ARIZONA,AZ,1,6,2,17.78516157,12.99763821,"FLAKE, JEFF"
2010,20305,ARIZONA,AZ,1,7,1,93.35347105,104.1510331,"GRIJALVA, RAÚL M."
2010,20701,ARIZONA,AZ,1,8,1,79.18441302,82.3351532,"GIFFORDS, GABRIELLE"
2010,29703,ARKANSAS,AR,1,2,1,83.90743236,85.65295672,"SNYDER, VIC"
2010,20101,ARKANSAS,AR,1,3,2,8.339122888,10.10040158,"BOOZMAN, JOHN"
2010,20102,ARKANSAS,AR,1,4,1,50.84629697,63.97497223,"ROSS, MIKE"
2010,29901,CALIFORNIA,CA,1,1,1,102.7995097,94.09988746,"THOMPSON, MIKE"
2010,15420,CALIFORNIA,CA,1,2,2,8.339122888,7.33055202,"HERGER, WALLY"
2010,14647,CALIFORNIA,CA,1,3,2,8.339122888,7.741604366,"LUNGREN, DAN"
2010,20903,CALIFORNIA,CA,1,4,2,8.339122888,19.96446593,"MCCLINTOCK, TOM"
2010,20538,CALIFORNIA,CA,1,5,1,102.7995097,100.3706126,"MATSUI, DORIS"
2010,29309,CALIFORNIA,CA,1,6,1,102.7995097,101.2191471,"WOOLSEY, LYNN C."
2010,14256,CALIFORNIA,CA,1,7,1,102.7995097,103.2579785,"MILLER, GEORGE"
2010,29778,CALIFORNIA,CA,1,9,1,98.07649039,99.47024272,"LEE, BARBARA"
2010,20958,CALIFORNIA,CA,1,10,1,102.7995097,85.61527559,"GARAMENDI, JOHN"
2010,20702,CALIFORNIA,CA,1,11,1,88.63045171,90.04464783,"MCNERNEY, JERRY"
2010,20762,CALIFORNIA,CA,1,12,1,98.07649039,90.12634988,"SPEIER, JACKIE"
2010,14053,CALIFORNIA,CA,1,13,1,93.35347105,100.5552332,"STARK, FORTNEY (PETE)"
2010,29312,CALIFORNIA,CA,1,14,1,98.07649039,98.01707843,"ESHOO, ANNA G."
2010,20103,CALIFORNIA,CA,1,15,1,98.07649039,100.6562882,"HONDA, MICHAEL M."
2010,29504,CALIFORNIA,CA,1,16,1,98.07649039,99.23006632,"LOFGREN, ZOE"
2010,29313,CALIFORNIA,CA,1,17,1,93.35347105,100.424778,"FARR, SAM"
2010,20306,CALIFORNIA,CA,1,18,1,79.18441302,80.80715594,"CARDOZA, DENNIS A."
2010,20501,CALIFORNIA,CA,1,20,1,74.46139368,68.69035765,"COSTA, JIM"
